id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json
318;LionLoad;A-Square;.423;400.0;0.311;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.423|400.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 10.74, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".423"", ""gdia"": 10.74, ""glen"": 25.4, ""gmass"": 400, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.311, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 25}"
338;MONO RN;A-Square;.423;400.0;0.311;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.423|400.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 10.74, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".423"", ""gdia"": 10.74, ""glen"": 25.4, ""gmass"": 400, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.311, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 45}"
301;DeadTough;A-Square;.458;465.0;0.327;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.458|465.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 25.4, ""gmass"": 465, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.327, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 8}"
319;LionLoad;A-Square;.458;465.0;0.327;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.458|465.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 25.4, ""gmass"": 465, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.327, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 26}"
339;MONO RN;A-Square;.458;465.0;0.327;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.458|465.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 30.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 30.3, ""gmass"": 465, ""gpressure"": 270, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.327, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 46}"
302;DeadTough;A-Square;.458;500.0;0.342;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.458|500.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.342, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 9}"
320;LionLoad;A-Square;.458;500.0;0.342;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.458|500.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.342, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 27}"
340;MONO RN;A-Square;.458;500.0;0.342;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.458|500.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.342, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 47}"
303;DeadTough;A-Square;.468;480.0;0.314;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.468|480.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 11.89, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".468"", ""gdia"": 11.89, ""glen"": 25.4, ""gmass"": 480, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.314, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 10}"
321;LionLoad;A-Square;.468;480.0;0.314;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.468|480.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 11.89, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".468"", ""gdia"": 11.89, ""glen"": 25.4, ""gmass"": 480, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.314, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 28}"
341;MONO RN;A-Square;.468;480.0;0.314;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.468|480.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 11.89, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".468"", ""gdia"": 11.89, ""glen"": 25.4, ""gmass"": 480, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.314, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 48}"
304;DeadTough;A-Square;.475;500.0;0.321;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.475|500.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 12.07, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".475"", ""gdia"": 12.07, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.321, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 11}"
322;LionLoad;A-Square;.475;500.0;0.321;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.475|500.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 12.07, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".475"", ""gdia"": 12.07, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.321, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 29}"
342;MONO RN;A-Square;.475;500.0;0.321;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.475|500.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 12.07, ""length_mm"": 30.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".475"", ""gdia"": 12.07, ""glen"": 30.3, ""gmass"": 500, ""gpressure"": 270, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.321, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 49}"
305;DeadTough;A-Square;.488;500.0;0.297;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.488|500.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 12.4, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".488"", ""gdia"": 12.4, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.297, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 12}"
323;LionLoad;A-Square;.488;500.0;0.297;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.488|500.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 12.4, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".488"", ""gdia"": 12.4, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.297, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 30}"
343;MONO RN;A-Square;.488;500.0;0.297;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.488|500.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 12.4, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".488"", ""gdia"": 12.4, ""glen"": 25.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.297, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 50}"
306;DeadTough;A-Square;.505;525.0;0.283;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.505|525.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 12.83, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".505"", ""gdia"": 12.83, ""glen"": 25.4, ""gmass"": 525, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.283, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 13}"
324;LionLoad;A-Square;.505;525.0;0.283;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.505|525.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 12.83, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".505"", ""gdia"": 12.83, ""glen"": 25.4, ""gmass"": 525, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.283, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 31}"
344;MONO RN;A-Square;.505;525.0;0.283;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|MONO RN|.505|525.0;reference_memory_dump;memory_extracted;A-Square MONO RN;Internal reference seed;"{""diameter_mm"": 12.83, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""MONO RN"", ""lotid"": """", ""caliber"": "".505"", ""gdia"": 12.83, ""glen"": 25.4, ""gmass"": 525, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.283, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 51}"
307;DeadTough;A-Square;.510;570.0;0.328;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|DeadTough|.510|570.0;reference_memory_dump;memory_extracted;A-Square DeadTough;Internal reference seed;"{""diameter_mm"": 12.95, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""DeadTough"", ""lotid"": """", ""caliber"": "".510"", ""gdia"": 12.95, ""glen"": 25.4, ""gmass"": 570, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.328, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 14}"
325;LionLoad;A-Square;.510;570.0;0.328;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|A-Square|LionLoad|.510|570.0;reference_memory_dump;memory_extracted;A-Square LionLoad;Internal reference seed;"{""diameter_mm"": 12.95, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""A-Square"", ""pname"": ""LionLoad"", ""lotid"": """", ""caliber"": "".510"", ""gdia"": 12.95, ""glen"": 25.4, ""gmass"": 570, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.328, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 32}"
