id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json;diameter_mm;diameter_in;diameter_source;length_mm;length_source;recommended_twist;raw_type;profile_type;base_type;tip_type;shape_family;construction_type;intended_use;inference_confidence;bc_segment_count;profile_keys;raw_keys;minimum_expansion_fps;preferred_impact_min_fps;preferred_impact_max_fps;terminal_notes;geometry_notes
2508;Monoflex 45010;Hornady;.458;250.0;0.155;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|Monoflex 45010|.458|250.0;reference_memory_dump;memory_extracted;Hornady Monoflex 45010;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 26.0, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""Monoflex 45010"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 26, ""gmass"": 250, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.155, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2263}";11.63;0.4579;profile_json;26.0;profile_json;30.7;;;flat_base;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:30.7 | flat base | monolithic | monolithic profile
2458;HP 4500;Hornady;.458;300.0;0.197;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|HP 4500|.458|300.0;reference_memory_dump;memory_extracted;Hornady HP 4500;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 18.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""HP 4500"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 18.5, ""gmass"": 300, ""gpressure"": 240, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.197, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2213}";11.63;0.4579;profile_json;18.5;profile_json;43.2;;;flat_base;open_tip;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:43.2 | flat base
2414;FTX 45015;Hornady;.458;325.0;0.23;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FTX 45015|.458|325.0;reference_memory_dump;memory_extracted;Hornady FTX 45015;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 26.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FTX 45015"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 26.6, ""gmass"": 325, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.23, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2168}";11.63;0.4579;profile_json;26.6;profile_json;30.0;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:30.0 | flat base
2393;FP 4503;Hornady;.458;350.0;0.195;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FP 4503|.458|350.0;reference_memory_dump;memory_extracted;Hornady FP 4503;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 22.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FP 4503"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 22.8, ""gmass"": 350, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.195, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2147}";11.63;0.4579;profile_json;22.8;profile_json;35.0;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:35.0 | flat base
2528;RN 4502;Hornady;.458;350.0;0.198;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|RN 4502|.458|350.0;reference_memory_dump;memory_extracted;Hornady RN 4502;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 23.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""RN 4502"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 23.8, ""gmass"": 350, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.198, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2283}";11.63;0.4579;profile_json;23.8;profile_json;33.6;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:33.6 | flat base
2316;DGS 45033;Hornady;.458;480.0;0.285;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|DGS 45033|.458|480.0;reference_memory_dump;memory_extracted;Hornady DGS 45033;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 33.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""DGS 45033"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 33.6, ""gmass"": 480, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.285, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2067}";11.63;0.4579;profile_json;33.6;profile_json;23.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:23.8 | flat base
2325;DGX 45032;Hornady;.458;480.0;0.285;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|DGX 45032|.458|480.0;reference_memory_dump;memory_extracted;Hornady DGX 45032;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 33.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""DGX 45032"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 33.6, ""gmass"": 480, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.285, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2076}";11.63;0.4579;profile_json;33.6;profile_json;23.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:23.8 | flat base
2317;DGS 4507;Hornady;.458;500.0;0.341;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|DGS 4507|.458|500.0;reference_memory_dump;memory_extracted;Hornady DGS 4507;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 35.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""DGS 4507"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 35.1, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.341, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2068}";11.63;0.4579;profile_json;35.1;profile_json;22.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:22.8 | flat base
2326;DGX 4505;Hornady;.458;500.0;0.341;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|DGX 4505|.458|500.0;reference_memory_dump;memory_extracted;Hornady DGX 4505;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 35.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""DGX 4505"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 35.1, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.341, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2077}";11.63;0.4579;profile_json;35.1;profile_json;22.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:22.8 | flat base
2365;FMJ RN ENC 45077;Hornady;.458;500.0;0.295;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FMJ RN ENC 45077|.458|500.0;reference_memory_dump;memory_extracted;Hornady FMJ RN ENC 45077;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 39.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FMJ RN ENC 45077"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 39.5, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.295, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2119}";11.63;0.4579;profile_json;39.5;profile_json;20.2;;;flat_base;full_metal_jacket;round_nose;fmj;training;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;2000.0;;;fmj / low-expansion profile;Greenhill ca. 1:20.2 | flat base | fmj | fmj / low-expansion profile
2376;FMJ-RN 4507;Hornady;.458;500.0;0.295;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FMJ-RN 4507|.458|500.0;reference_memory_dump;memory_extracted;Hornady FMJ-RN 4507;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 39.0, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FMJ-RN 4507"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 39, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.295, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2130}";11.63;0.4579;profile_json;39.0;profile_json;20.5;;;flat_base;full_metal_jacket;round_nose;fmj;training;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;2000.0;;;fmj / low-expansion profile;Greenhill ca. 1:20.5 | flat base | fmj | fmj / low-expansion profile
2529;RN 4504;Hornady;.458;500.0;0.287;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|RN 4504|.458|500.0;reference_memory_dump;memory_extracted;Hornady RN 4504;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 33.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""RN 4504"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 33.4, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.287, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2284}";11.63;0.4579;profile_json;33.4;profile_json;23.9;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:23.9 | flat base
2532;RN InterBond 45049;Hornady;.458;500.0;0.287;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|RN InterBond 45049|.458|500.0;reference_memory_dump;memory_extracted;Hornady RN InterBond 45049;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 34.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""RN InterBond 45049"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 34.9, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.287, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2287}";11.63;0.4579;profile_json;34.9;profile_json;22.9;;;flat_base;round_nose;round_nose;bonded;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1700.0;1800.0;3000.0;bonded hunting profile;Greenhill ca. 1:22.9 | flat base | bonded | bonded hunting profile
2535;RN InterLock 4504;Hornady;.458;500.0;0.287;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|RN InterLock 4504|.458|500.0;reference_memory_dump;memory_extracted;Hornady RN InterLock 4504;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 32.7, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""RN InterLock 4504"", ""lotid"": """", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 32.7, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.287, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2290}";11.63;0.4579;profile_json;32.7;profile_json;24.4;;;flat_base;soft_point;round_nose;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:24.4 | flat base | hunting jacketed | traditional hunting profile
2318;DGS 4748;Hornady;.474;500.0;0.29;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|DGS 4748|.474|500.0;reference_memory_dump;memory_extracted;Hornady DGS 4748;Internal reference seed;"{""diameter_mm"": 12.04, ""length_mm"": 37.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""DGS 4748"", ""lotid"": """", ""caliber"": "".474"", ""gdia"": 12.04, ""glen"": 37.1, ""gmass"": 500, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.29, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2069}";12.04;0.474;profile_json;37.1;profile_json;23.1;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:23.1 | flat base
