id;manufacturer;name;display_name;caliber;weight_grains;diameter_mm;diameter_in;length_mm;length_source;recommended_twist;type;base_type;tip_type;shape_family;construction_type;inference_confidence;bc_g1;bc_g7;source;source_kind;source_label;external_id;notes
728;Barnes;TSX FB 22441;Barnes TSX FB 22441;.224;45.0;5.69;0.224;17.9;profile_json;;;flat_base;hollow_or_tipped;;monolithic;medium;0.203;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
729;Barnes;TSX FB 30176;Barnes TSX FB 30176;.224;45.0;5.69;0.224;17.9;profile_json;;;flat_base;hollow_or_tipped;;monolithic;medium;0.188;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
831;Barnes;X BT 22445;Barnes X BT 22445;.224;45.0;5.69;0.224;17.9;profile_json;;;boat_tail;;;;medium;0.203;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
926;Barnes;XLC BT 22452;Barnes XLC BT 22452;.224;45.0;5.69;0.224;17.9;profile_json;;;boat_tail;;;;medium;0.203;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
605;Barnes;Solid Spitz 22402;Barnes Solid Spitz 22402;.224;50.0;5.69;0.224;20.2;profile_json;;;;soft_point;hunting;monolithic;medium;0.231;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
748;Barnes;TSX S 30174;Barnes TSX S 30174;.224;50.0;5.69;0.224;19.6;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.197;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
773;Barnes;TTSX BT 30185;Barnes TTSX BT 30185;.224;50.0;5.69;0.224;20.7;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.229;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
816;Barnes;VG 22486;Barnes VG 22486;.224;50.0;5.69;0.224;21.3;profile_json;;;;;;;low;0.183;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
821;Barnes;VG 30198;Barnes VG 30198;.224;50.0;5.69;0.224;21.8;profile_json;;;;;;;low;0.183;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
824;Barnes;VLC S 22459;Barnes VLC S 22459;.224;50.0;5.69;0.224;18.1;profile_json;;;;;;;low;0.193;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
810;Barnes;Varm HP 22439;Barnes Varm HP 22439;.224;50.0;5.69;0.224;18.0;profile_json;;;;open_tip;;;medium;0.217;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
827;Barnes;Vmtr HP 30178;Barnes Vmtr HP 30178;.224;50.0;5.69;0.224;18.1;profile_json;;;;open_tip;;;medium;0.192;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
862;Barnes;X S 22450;Barnes X S 22450;.224;50.0;5.69;0.224;19.1;profile_json;;;;;;;low;0.216;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
938;Barnes;XLC S 22454;Barnes XLC S 22454;.224;50.0;5.69;0.224;19.1;profile_json;;;;;;;low;0.216;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
485;Barnes;MatchB 30160;Barnes MatchB 30160;.224;52.0;5.69;0.224;17.9;profile_json;;;;;match;match_otm;medium;0.224;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
624;Barnes;TAC-X 30155;Barnes TAC-X 30155;.224;53.0;5.69;0.224;19.8;profile_json;;;;;;;low;0.209;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
647;Barnes;TSX 22443;Barnes TSX 22443;.224;53.0;5.69;0.224;20.1;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.204;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
653;Barnes;TSX 30180;Barnes TSX 30180;.224;53.0;5.69;0.224;20.2;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.204;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
654;Barnes;TSX 30182;Barnes TSX 30182;.224;53.0;5.69;0.224;19.8;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.209;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
863;Barnes;X S 22453;Barnes X S 22453;.224;53.0;5.69;0.224;19.5;profile_json;;;;;;;low;0.223;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
939;Barnes;XLC S 22455;Barnes XLC S 22455;.224;53.0;5.69;0.224;19.5;profile_json;;;;;;;low;0.231;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
493;Barnes;MPG 22476;Barnes MPG 22476;.224;55.0;5.69;0.224;21.3;profile_json;;;;;;;low;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
494;Barnes;MPG 30195;Barnes MPG 30195;.224;55.0;5.69;0.224;23.8;profile_json;;;;;;;low;0.225;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
551;Barnes;RRLP 30161;Barnes RRLP 30161;.224;55.0;5.69;0.224;23.2;profile_json;;;;;;;low;0.225;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
774;Barnes;TTSX BT 30187;Barnes TTSX BT 30187;.224;55.0;5.69;0.224;22.9;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.272;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
625;Barnes;TAC-X 30156;Barnes TAC-X 30156;.224;62.0;5.69;0.224;23.2;profile_json;;;;;;;low;0.287;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
648;Barnes;TSX 22460;Barnes TSX 22460;.224;62.0;5.69;0.224;23.2;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.287;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
696;Barnes;TSX BT 30190;Barnes TSX BT 30190;.224;62.0;5.69;0.224;23.2;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.287;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
775;Barnes;TTSX BT 30188;Barnes TTSX BT 30188;.224;62.0;5.69;0.224;25.0;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.294;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
486;Barnes;MatchB 30162;Barnes MatchB 30162;.224;69.0;5.69;0.224;23.19;profile_json;;;;;match;match_otm;medium;0.339;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
626;Barnes;TAC-X 30158;Barnes TAC-X 30158;.224;70.0;5.69;0.224;26.2;profile_json;;;;;;;low;0.314;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
697;Barnes;TSX BT 30193;Barnes TSX BT 30193;.224;70.0;5.69;0.224;26.2;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.314;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
755;Barnes;TSXBT 22470;Barnes TSXBT 22470;.224;70.0;5.69;0.224;26.2;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.314;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
483;Barnes;MatchB 22417;Barnes MatchB 22417;.224;85.0;5.69;0.224;27.2;profile_json;;;;;match;match_otm;medium;0.41;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
811;Barnes;Varm HP 24329;Barnes Varm HP 24329;.243;58.0;6.17;0.2429;19.8;profile_json;;;;open_tip;;;medium;0.191;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
828;Barnes;Vmtr HP 30207;Barnes Vmtr HP 30207;.243;58.0;6.17;0.2429;19.9;profile_json;;;;open_tip;;;medium;0.191;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
817;Barnes;VG 24372;Barnes VG 24372;.243;62.0;6.17;0.2429;24.5;profile_json;;;;;;;low;0.199;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
822;Barnes;VG 30214;Barnes VG 30214;.243;62.0;6.17;0.2429;24.9;profile_json;;;;;;;low;0.199;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
487;Barnes;MatchB 30205;Barnes MatchB 30205;.243;68.0;6.17;0.2429;21.4;profile_json;;;;;match;match_otm;medium;0.267;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
812;Barnes;Varm HP 24339;Barnes Varm HP 24339;.243;72.0;6.17;0.2429;21.6;profile_json;;;;open_tip;;;medium;0.244;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
813;Barnes;Varm HP 30210;Barnes Varm HP 30210;.243;72.0;6.17;0.2429;21.6;profile_json;;;;open_tip;;;medium;0.244;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
440;Barnes;BND SPIT 24375;Barnes BND SPIT 24375;.243;75.0;6.17;0.2429;26.7;profile_json;;;;soft_point;hunting;;medium;0.341;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
864;Barnes;X S 24305;Barnes X S 24305;.243;75.0;6.17;0.2429;25.4;profile_json;;;;;;;low;0.301;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
865;Barnes;X S 24305 1;Barnes X S 24305 1;.243;75.0;6.17;0.2429;25.4;profile_json;;;;;;;low;0.301;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
776;Barnes;TTSX BT 30208;Barnes TTSX BT 30208;.243;80.0;6.17;0.2429;27.5;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.331;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
574;Barnes;Solid BT 24302;Barnes Solid BT 24302;.243;85.0;6.17;0.2429;27.1;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.347;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
693;Barnes;TSX BT 24341;Barnes TSX BT 24341;.243;85.0;6.17;0.2429;26.9;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.333;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
698;Barnes;TSX BT 30212;Barnes TSX BT 30212;.243;85.0;6.17;0.2429;27.0;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.333;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
832;Barnes;X BT 24310;Barnes X BT 24310;.243;85.0;6.17;0.2429;26.3;profile_json;;;boat_tail;;;;medium;0.33;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
927;Barnes;XLC BT 24352;Barnes XLC BT 24352;.243;85.0;6.17;0.2429;26.2;profile_json;;;boat_tail;;;;medium;0.33;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
866;Barnes;X S 24315;Barnes X S 24315;.243;90.0;6.17;0.2429;27.4;profile_json;;;;;;;low;0.375;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
649;Barnes;TSX 24345;Barnes TSX 24345;.243;95.0;6.17;0.2429;28.1;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.398;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
867;Barnes;X S 24320;Barnes X S 24320;.243;95.0;6.17;0.2429;28.1;profile_json;;;;;;;low;0.398;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
940;Barnes;XLC S 24355;Barnes XLC S 24355;.243;95.0;6.17;0.2429;28.1;profile_json;;;;;;;low;0.398;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
488;Barnes;MatchB 30206;Barnes MatchB 30206;.243;105.0;6.17;0.2429;30.5;profile_json;;;;;match;match_otm;medium;0.511;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
550;Barnes;RNSP 24330;Barnes RNSP 24330;.243;115.0;6.17;0.2429;27.8;profile_json;;;flat_base;soft_point;round_nose;;medium;0.322;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
575;Barnes;Solid BT 25718;Barnes Solid BT 25718;.257;75.0;6.53;0.2571;24.9;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.292;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
829;Barnes;X 25702;Barnes X 25702;.257;75.0;6.53;0.2571;24.2;profile_json;;;;;;;low;0.278;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
777;Barnes;TTSX BT 30218;Barnes TTSX BT 30218;.257;80.0;6.53;0.2571;25.8;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.316;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
830;Barnes;X 25705;Barnes X 25705;.257;85.0;6.53;0.2571;24.9;profile_json;;;;;;;low;0.304;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
441;Barnes;BND SPIT 25793;Barnes BND SPIT 25793;.257;90.0;6.53;0.2571;27.9;profile_json;;;;soft_point;hunting;;medium;0.325;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
833;Barnes;X BT 25710;Barnes X BT 25710;.257;90.0;6.53;0.2571;25.2;profile_json;;;boat_tail;;;;medium;0.337;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
699;Barnes;TSX BT 30222;Barnes TSX BT 30222;.257;100.0;6.53;0.2571;28.4;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
756;Barnes;TSXBT 25742;Barnes TSXBT 25742;.257;100.0;6.53;0.2571;28.4;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
778;Barnes;TTSX BT 30220;Barnes TTSX BT 30220;.257;100.0;6.53;0.2571;30.4;profile_json;;;boat_tail;hollow_or_tipped;;monolithic;medium;0.357;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
834;Barnes;X BT 25717;Barnes X BT 25717;.257;100.0;6.53;0.2571;27.8;profile_json;;;boat_tail;;;;medium;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
868;Barnes;X S 25715;Barnes X S 25715;.257;100.0;6.53;0.2571;27.2;profile_json;;;;;;;low;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
928;Barnes;XLC BT 25754;Barnes XLC BT 25754;.257;100.0;6.53;0.2571;27.8;profile_json;;;boat_tail;;;;medium;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
57;Barnes;LRX BT 30479;Barnes LRX BT 30479;.257;101.0;6527.8;257.0;;;;2;boat_tail;hollow_or_tipped;;monolithic;medium;0.4;;reference_import;reference_readable_snapshot;grt_databases;;Imported Gordon bullet reference into local library.
650;Barnes;TSX 25743;Barnes TSX 25743;.257;115.0;6.53;0.2571;31.1;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.335;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
655;Barnes;TSX 30224;Barnes TSX 30224;.257;115.0;6.53;0.2571;31.2;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.335;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
869;Barnes;X S 25722;Barnes X S 25722;.257;115.0;6.53;0.2571;30.5;profile_json;;;;;;;low;0.33;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
